MQ2,MQ3,MQ135,Humidity,Temperature,Label
2.26,5.86,4.69,83.5,38.2,Tidak Layak
2.29,5.91,4.63,83.5,38.2,Tidak Layak
2.27,5.89,4.69,83.5,38.2,Tidak Layak
2.24,5.89,4.69,83.5,38.2,Tidak Layak
2.29,5.91,4.67,83.5,38.3,Tidak Layak
2.26,5.91,4.67,83.5,38.2,Tidak Layak
2.26,5.86,4.67,83.2,38.3,Tidak Layak
2.27,5.89,4.71,83.2,38.5,Tidak Layak
2.26,5.91,4.69,83.2,38.4,Tidak Layak
2.27,5.91,4.65,83.2,38.4,Tidak Layak
2.27,5.91,4.67,83.1,38.4,Tidak Layak
2.26,5.91,4.63,83.1,38.4,Tidak Layak
2.26,5.86,4.67,83.1,38.4,Tidak Layak
2.24,5.89,4.67,83.1,38.5,Tidak Layak
2.26,5.86,4.63,83.0,38.4,Tidak Layak
2.26,5.89,4.65,83.0,38.5,Tidak Layak
2.26,5.89,4.67,83.0,38.5,Tidak Layak
2.26,5.86,4.63,83.0,38.5,Tidak Layak
2.26,5.91,4.67,83.0,38.5,Tidak Layak
2.26,5.89,4.65,83.0,38.5,Tidak Layak
2.24,5.89,4.65,83.0,38.5,Tidak Layak
2.26,5.89,4.63,82.9,38.5,Tidak Layak
2.27,5.86,4.67,82.9,38.5,Tidak Layak
2.26,5.94,4.59,83.0,38.5,Tidak Layak
1.85,5.89,4.67,83.0,38.5,Tidak Layak
2.24,5.91,4.67,83.0,38.5,Tidak Layak
2.26,5.91,4.63,83.1,38.5,Tidak Layak
2.26,5.89,4.75,83.0,38.4,Tidak Layak
2.26,5.91,4.63,83.1,38.5,Tidak Layak
2.26,5.89,4.65,83.1,38.5,Tidak Layak
2.19,5.86,4.65,83.1,38.5,Tidak Layak
2.24,5.89,4.67,83.2,38.5,Tidak Layak
2.23,5.89,4.67,83.2,38.5,Tidak Layak
2.26,5.91,4.67,83.1,38.5,Tidak Layak
2.26,5.94,4.63,83.1,38.4,Tidak Layak
2.27,5.91,4.63,83.2,38.5,Tidak Layak
2.26,5.96,4.63,83.2,38.5,Tidak Layak
2.26,5.89,4.67,83.2,38.5,Tidak Layak
2.24,5.91,4.67,83.2,38.5,Tidak Layak
2.26,5.91,4.65,83.2,38.5,Tidak Layak
2.26,5.89,4.67,83.3,38.5,Tidak Layak
2.26,5.89,4.67,83.3,38.5,Tidak Layak
2.26,5.94,4.65,83.3,38.5,Tidak Layak
2.27,5.94,4.65,83.3,38.5,Tidak Layak
2.26,5.89,4.67,83.3,38.5,Tidak Layak
2.24,5.86,4.69,83.3,38.5,Tidak Layak
2.26,5.91,4.65,83.4,38.5,Tidak Layak
2.26,5.91,4.65,83.4,38.5,Tidak Layak
2.26,5.91,4.69,83.4,38.5,Tidak Layak
2.26,5.89,4.65,83.5,38.5,Tidak Layak
2.26,5.94,4.67,83.4,38.5,Tidak Layak
2.26,5.89,4.67,83.4,38.6,Tidak Layak
2.26,5.96,4.69,83.4,38.6,Tidak Layak
2.26,5.94,4.67,83.4,38.5,Tidak Layak
2.26,5.94,4.69,83.4,38.5,Tidak Layak
2.27,5.91,4.65,83.3,38.5,Tidak Layak
2.26,5.91,4.65,83.2,38.5,Tidak Layak
2.27,5.94,4.69,83.3,38.5,Tidak Layak
2.26,5.89,4.67,83.2,38.5,Tidak Layak
2.26,5.91,4.67,83.3,38.5,Tidak Layak
2.27,5.96,4.69,83.3,38.5,Tidak Layak
2.24,5.94,4.65,83.4,38.5,Tidak Layak
2.26,5.99,4.69,83.4,38.5,Tidak Layak
2.27,5.99,4.69,83.4,38.5,Tidak Layak
2.27,5.96,4.69,83.4,38.5,Tidak Layak
2.27,5.94,4.67,83.3,38.5,Tidak Layak
2.26,5.96,4.67,83.4,38.5,Tidak Layak
2.26,5.94,4.69,83.4,38.5,Tidak Layak
2.26,5.99,4.71,83.4,38.5,Tidak Layak
2.22,5.99,4.67,83.4,38.6,Tidak Layak
2.26,5.94,4.65,83.5,38.5,Tidak Layak
2.26,5.94,4.69,83.5,38.5,Tidak Layak
2.26,5.96,4.65,83.5,38.5,Tidak Layak
2.24,5.94,4.67,83.5,38.5,Tidak Layak
2.26,5.96,4.69,83.6,38.5,Tidak Layak
2.26,5.96,4.67,83.7,38.5,Tidak Layak
2.26,5.99,4.67,83.7,38.5,Tidak Layak
2.27,6.01,4.71,83.7,38.6,Tidak Layak
2.24,6.01,4.69,83.6,38.6,Tidak Layak
2.27,6.01,4.67,83.7,38.5,Tidak Layak
2.26,6.09,4.69,83.7,38.5,Tidak Layak
2.26,6.04,4.67,83.8,38.5,Tidak Layak
2.29,6.09,4.67,83.9,38.5,Tidak Layak
2.27,6.06,4.71,84.0,38.5,Tidak Layak
2.29,6.06,4.73,83.9,38.5,Tidak Layak
2.27,6.04,4.69,83.9,38.5,Tidak Layak
2.27,6.09,4.73,84.0,38.5,Tidak Layak
2.26,6.06,4.69,84.1,38.6,Tidak Layak
2.26,6.06,4.69,84.1,38.5,Tidak Layak
2.29,6.09,4.75,84.2,38.5,Tidak Layak
2.29,6.06,4.73,84.0,38.5,Tidak Layak
2.27,6.09,4.75,83.4,38.6,Tidak Layak
2.27,6.11,4.78,83.7,38.5,Tidak Layak
2.27,6.06,4.71,84.0,38.5,Tidak Layak
2.27,6.06,4.71,84.2,38.5,Tidak Layak
2.27,6.06,4.71,84.2,38.5,Tidak Layak
2.26,6.11,4.71,84.3,38.6,Tidak Layak
2.29,6.14,4.75,84.3,38.5,Tidak Layak
2.27,6.14,4.75,84.2,38.5,Tidak Layak
2.27,6.09,4.73,84.2,38.6,Tidak Layak
2.27,6.14,4.69,84.2,38.6,Tidak Layak
2.27,6.06,4.69,84.1,38.6,Tidak Layak
2.26,6.04,4.71,84.0,38.5,Tidak Layak
2.27,6.04,4.71,84.2,38.5,Tidak Layak
2.29,6.09,4.75,84.2,38.6,Tidak Layak
2.27,6.09,4.75,84.2,38.6,Tidak Layak
2.26,6.04,4.71,84.2,38.6,Tidak Layak
2.27,6.09,4.73,84.2,38.6,Tidak Layak
2.27,6.09,4.61,84.3,38.6,Tidak Layak
2.26,6.06,4.69,84.3,38.6,Tidak Layak
2.26,6.09,4.69,84.3,38.6,Tidak Layak
2.27,6.09,4.69,84.3,38.6,Tidak Layak
2.26,6.09,4.73,84.2,38.6,Tidak Layak
2.29,6.11,4.69,84.1,38.6,Tidak Layak
2.26,6.06,4.69,84.2,38.6,Tidak Layak
2.23,6.11,4.08,84.2,38.6,Tidak Layak
2.26,6.06,4.71,84.2,38.6,Tidak Layak
2.27,6.06,4.71,84.2,38.6,Tidak Layak
2.27,6.06,4.71,84.2,38.6,Tidak Layak
2.26,6.09,4.78,84.0,38.6,Tidak Layak
2.29,6.14,4.75,84.0,38.6,Tidak Layak
2.26,6.11,4.75,84.1,38.6,Tidak Layak
2.07,6.09,4.75,84.1,38.6,Tidak Layak
2.29,6.06,4.75,84.1,38.6,Tidak Layak
2.27,6.09,4.71,84.2,38.6,Tidak Layak
2.26,6.06,4.69,84.2,38.6,Tidak Layak
3.09,8.01,6.0,85.8,38.2,Tidak Layak
3.26,8.3,6.0,85.7,37.9,Tidak Layak
2.27,6.88,4.82,86.7,38.1,Tidak Layak
2.29,6.85,4.8,86.8,38.1,Tidak Layak
2.29,6.91,4.82,86.8,38.1,Tidak Layak
2.3,6.88,4.84,86.8,38.1,Tidak Layak
2.32,6.83,4.8,86.8,38.2,Tidak Layak
2.3,6.85,4.8,86.5,38.3,Tidak Layak
2.3,6.8,4.86,86.4,38.2,Tidak Layak
2.32,6.88,4.86,86.3,38.3,Tidak Layak
2.32,6.74,4.82,86.0,38.3,Tidak Layak
2.33,6.83,4.86,85.8,38.4,Tidak Layak
2.33,6.85,4.84,85.7,38.4,Tidak Layak
2.35,6.88,4.86,85.4,38.4,Tidak Layak
2.35,6.85,4.8,85.3,38.5,Tidak Layak
2.36,6.8,4.82,85.3,38.4,Tidak Layak
2.36,6.83,4.86,85.5,38.4,Tidak Layak
2.35,6.8,4.84,85.6,38.5,Tidak Layak
2.35,6.85,4.82,85.5,38.5,Tidak Layak
2.36,6.8,4.8,85.4,38.5,Tidak Layak
2.36,6.85,4.84,85.4,38.5,Tidak Layak
2.36,6.8,4.82,85.5,38.5,Tidak Layak
2.38,6.8,4.97,85.6,38.5,Tidak Layak
2.36,6.83,4.86,85.6,38.6,Tidak Layak
2.36,6.8,4.82,85.6,38.7,Tidak Layak
2.36,6.77,4.82,85.5,38.6,Tidak Layak
2.35,6.83,4.82,85.2,38.6,Tidak Layak
2.39,6.8,4.88,85.1,38.6,Tidak Layak
2.36,6.85,4.93,85.0,38.7,Tidak Layak
2.38,6.77,4.93,85.0,38.7,Tidak Layak
2.38,6.8,4.95,84.8,38.7,Tidak Layak
2.38,6.77,4.88,85.0,38.7,Tidak Layak
2.38,6.8,4.91,84.8,38.7,Tidak Layak
2.39,6.8,4.84,84.9,38.7,Tidak Layak
2.33,6.94,4.93,85.0,38.7,Tidak Layak
2.38,6.74,4.93,85.1,38.8,Tidak Layak
2.36,6.77,4.91,85.1,38.8,Tidak Layak
2.38,6.83,4.91,85.1,38.8,Tidak Layak
2.38,6.77,4.86,84.9,38.9,Tidak Layak
2.36,6.8,4.86,84.8,38.8,Tidak Layak
2.38,6.83,4.91,84.7,38.8,Tidak Layak
2.38,6.77,4.86,84.7,38.8,Tidak Layak
2.38,6.74,4.91,84.8,38.9,Tidak Layak
2.38,6.8,4.86,84.6,38.9,Tidak Layak
2.39,6.83,4.93,84.5,38.9,Tidak Layak
2.36,6.8,4.91,84.6,38.9,Tidak Layak
2.39,6.8,4.86,84.7,38.9,Tidak Layak
2.36,6.74,4.91,84.6,38.9,Tidak Layak
2.39,6.74,4.86,84.5,38.9,Tidak Layak
2.38,6.74,4.91,85.1,39.0,Tidak Layak
2.39,6.74,4.86,85.1,39.0,Tidak Layak
2.36,6.74,4.91,85.1,39.0,Tidak Layak
2.38,6.74,4.86,85.0,39.0,Tidak Layak
2.39,6.74,4.91,84.9,39.0,Tidak Layak
2.41,6.74,4.95,84.9,39.0,Tidak Layak
2.39,6.77,4.95,84.8,39.0,Tidak Layak
2.38,6.77,4.91,84.9,39.0,Tidak Layak
2.39,6.74,4.86,84.8,39.0,Tidak Layak
2.39,6.8,4.91,84.9,39.0,Tidak Layak
2.33,6.74,4.71,84.9,39.0,Tidak Layak
2.39,6.77,4.91,84.9,39.0,Tidak Layak
2.39,6.77,4.91,84.9,39.0,Tidak Layak
2.39,6.77,4.91,84.9,39.0,Tidak Layak
2.42,6.74,4.86,84.8,39.0,Tidak Layak
2.41,6.83,4.93,84.9,39.0,Tidak Layak
2.41,6.8,4.93,84.8,39.0,Tidak Layak
2.41,6.8,4.91,84.9,39.0,Tidak Layak
2.42,6.8,4.91,84.9,39.0,Tidak Layak
2.41,6.83,4.93,84.9,39.0,Tidak Layak
2.41,6.83,4.93,84.9,39.0,Tidak Layak
2.42,6.77,4.91,85.0,39.0,Tidak Layak
2.44,6.83,4.91,85.0,39.0,Tidak Layak
2.42,6.77,4.91,84.9,39.0,Tidak Layak
2.42,6.77,4.88,85.0,39.0,Tidak Layak
2.42,6.77,4.86,85.0,39.0,Tidak Layak
2.42,6.8,4.88,85.0,39.0,Tidak Layak
2.41,6.77,4.93,84.9,39.1,Tidak Layak
2.44,6.83,4.95,84.9,39.0,Tidak Layak
2.44,6.85,4.95,85.0,39.0,Tidak Layak
2.44,6.8,4.95,85.0,39.1,Tidak Layak
2.42,6.8,4.88,84.9,39.1,Tidak Layak
2.72,6.83,4.57,85.0,39.1,Tidak Layak
2.42,6.77,4.91,85.0,39.0,Tidak Layak
2.44,6.8,4.93,85.1,39.0,Tidak Layak
2.44,6.8,4.84,85.1,39.0,Tidak Layak
2.45,6.8,4.95,85.1,39.0,Tidak Layak
2.44,6.91,4.93,85.1,39.1,Tidak Layak
2.44,6.91,4.95,85.1,39.1,Tidak Layak
2.44,6.94,4.95,85.1,39.1,Tidak Layak
2.45,6.91,4.97,85.1,39.1,Tidak Layak
2.44,6.96,4.95,85.1,39.1,Tidak Layak
2.44,6.91,4.95,85.2,39.1,Tidak Layak
2.45,6.94,4.93,85.0,39.0,Tidak Layak
2.47,6.94,4.95,85.0,39.1,Tidak Layak
2.45,6.88,4.93,84.9,39.0,Tidak Layak
2.47,6.91,4.95,85.1,39.1,Tidak Layak
2.45,6.85,4.95,85.2,39.0,Tidak Layak
2.45,6.91,4.97,85.1,39.0,Tidak Layak
2.47,6.94,4.99,85.1,39.1,Tidak Layak
2.48,6.91,4.99,85.2,39.1,Tidak Layak
2.47,6.94,5.1,85.2,39.1,Tidak Layak
2.48,6.85,5.02,85.1,39.1,Tidak Layak
2.47,6.85,4.95,85.1,39.1,Tidak Layak
2.45,6.85,4.99,85.1,39.1,Tidak Layak
2.45,6.88,4.99,85.1,39.1,Tidak Layak
2.47,6.85,4.97,85.1,39.1,Tidak Layak
2.47,6.88,4.95,85.1,39.1,Tidak Layak
2.45,6.85,4.97,85.0,39.1,Tidak Layak
2.45,6.8,4.93,85.0,39.1,Tidak Layak
2.45,6.77,4.93,85.1,39.1,Tidak Layak
2.44,6.77,4.93,85.0,39.1,Tidak Layak
2.45,6.77,4.93,85.1,39.0,Tidak Layak
2.45,6.8,4.93,85.1,39.1,Tidak Layak
2.45,6.8,4.95,85.1,39.1,Tidak Layak
2.47,6.8,5.04,85.1,39.1,Tidak Layak
2.44,6.8,5.04,85.1,39.1,Tidak Layak
2.45,6.77,4.91,85.1,39.1,Tidak Layak
2.44,6.83,4.95,85.2,39.1,Tidak Layak
2.42,6.74,4.91,85.2,39.1,Tidak Layak
2.45,6.74,5.13,85.3,39.1,Tidak Layak
2.47,6.83,4.97,84.9,39.1,Tidak Layak
2.44,6.8,5.1,84.9,39.1,Tidak Layak
2.44,6.83,4.95,85.0,39.1,Tidak Layak
2.45,6.8,4.97,85.0,39.1,Tidak Layak
2.44,6.8,4.97,85.0,39.1,Tidak Layak
2.44,6.77,4.93,85.0,39.1,Tidak Layak
2.44,6.77,4.95,84.8,39.2,Tidak Layak
2.44,6.8,4.95,85.0,39.2,Tidak Layak
2.45,6.77,5.02,85.1,39.2,Tidak Layak
2.44,6.83,5.04,85.1,39.2,Tidak Layak
2.47,6.77,5.04,85.0,39.1,Tidak Layak
2.44,6.85,5.06,85.0,39.2,Tidak Layak
2.45,6.83,5.04,85.0,39.2,Tidak Layak
2.45,6.83,5.13,84.8,39.2,Tidak Layak
2.45,6.8,5.22,84.8,39.2,Tidak Layak
2.47,6.8,4.99,84.8,39.2,Tidak Layak
2.47,6.85,5.04,84.7,39.2,Tidak Layak
2.47,6.83,5.04,85.0,39.2,Tidak Layak
2.47,6.83,5.04,85.0,39.2,Tidak Layak
2.45,6.8,5.02,84.9,39.2,Tidak Layak
2.45,6.83,5.04,85.0,39.2,Tidak Layak
2.45,6.88,5.06,85.1,39.2,Tidak Layak
2.44,6.85,5.15,85.1,39.2,Tidak Layak
2.45,6.8,5.13,85.1,39.2,Tidak Layak
2.44,6.8,4.99,85.1,39.2,Tidak Layak
2.45,6.77,4.97,85.1,39.3,Tidak Layak
2.45,6.77,4.97,85.0,39.3,Tidak Layak
2.44,6.8,5.02,85.0,39.3,Tidak Layak
2.44,6.83,4.93,84.9,39.2,Tidak Layak
2.44,6.83,5.02,84.9,39.3,Tidak Layak
2.45,6.85,5.1,84.8,39.3,Tidak Layak
2.44,6.85,5.04,84.8,39.3,Tidak Layak
2.45,6.83,5.13,84.8,39.2,Tidak Layak
2.47,6.88,5.13,84.6,39.3,Tidak Layak
2.47,6.83,5.19,84.3,39.3,Tidak Layak
2.45,6.83,5.1,84.5,39.3,Tidak Layak
2.45,6.83,5.15,84.5,39.3,Tidak Layak
2.45,6.88,5.17,84.5,39.3,Tidak Layak
2.47,6.88,5.15,84.6,39.3,Tidak Layak
2.45,6.83,4.99,84.6,39.3,Tidak Layak
2.47,6.88,4.99,84.6,39.3,Tidak Layak
2.47,6.88,5.04,84.6,39.3,Tidak Layak
2.45,6.8,5.42,84.5,39.3,Tidak Layak
2.45,6.83,5.1,84.5,39.3,Tidak Layak
2.45,6.8,5.13,84.5,39.3,Tidak Layak
2.45,6.85,5.06,84.5,39.3,Tidak Layak
2.47,6.83,5.06,84.6,39.3,Tidak Layak
2.47,6.88,5.08,84.6,39.3,Tidak Layak
2.45,6.85,5.1,84.6,39.3,Tidak Layak
2.42,6.8,5.08,84.6,39.3,Tidak Layak
2.45,6.8,5.08,84.4,39.3,Tidak Layak
2.45,6.85,5.1,84.5,39.3,Tidak Layak
2.45,6.8,5.04,84.5,39.3,Tidak Layak
2.47,6.88,5.08,84.6,39.4,Tidak Layak
2.47,6.85,5.1,84.4,39.4,Tidak Layak
2.47,6.88,5.15,83.8,39.4,Tidak Layak
2.47,6.24,5.13,84.2,39.4,Tidak Layak
2.47,6.88,5.15,84.0,39.3,Tidak Layak
2.47,6.91,5.15,84.2,39.3,Tidak Layak
2.48,6.83,5.15,84.3,39.3,Tidak Layak
2.47,6.85,5.13,84.4,39.4,Tidak Layak
2.45,6.83,5.1,84.4,39.3,Tidak Layak
2.45,6.83,5.13,84.5,39.4,Tidak Layak
2.47,6.83,5.13,84.4,39.3,Tidak Layak
2.45,6.85,5.13,84.2,39.3,Tidak Layak
2.45,6.83,5.1,84.2,39.3,Tidak Layak
2.47,6.88,5.13,84.4,39.3,Tidak Layak
2.47,6.83,5.1,84.5,39.4,Tidak Layak
2.47,6.85,5.17,84.5,39.3,Tidak Layak
2.47,6.88,5.13,84.2,39.3,Tidak Layak
2.47,6.91,5.13,84.5,39.3,Tidak Layak
2.48,6.88,5.13,84.6,39.4,Tidak Layak
2.47,6.88,5.17,84.7,39.3,Tidak Layak
2.48,6.83,5.1,84.7,39.4,Tidak Layak
2.47,6.88,5.15,84.7,39.3,Tidak Layak
2.47,6.85,5.13,84.7,39.3,Tidak Layak
2.47,6.91,5.15,84.7,39.3,Tidak Layak
2.48,6.85,5.15,84.8,39.3,Tidak Layak
2.48,6.85,5.15,84.8,39.3,Tidak Layak
2.47,6.88,5.17,84.8,39.4,Tidak Layak
2.47,6.85,5.15,84.2,39.3,Tidak Layak
2.48,6.8,5.17,84.4,39.4,Tidak Layak
2.48,6.85,5.17,84.5,39.4,Tidak Layak
2.45,6.77,5.15,84.6,39.3,Tidak Layak
2.48,6.83,5.13,84.6,39.4,Tidak Layak
2.47,6.85,5.13,84.6,39.4,Tidak Layak
2.47,6.83,5.17,84.6,39.4,Tidak Layak
2.47,6.85,5.17,84.6,39.4,Tidak Layak
2.48,6.88,5.13,84.5,39.4,Tidak Layak
2.47,6.88,5.19,84.4,39.4,Tidak Layak
2.48,6.74,5.17,84.5,39.4,Tidak Layak
2.47,6.88,5.13,83.9,39.4,Tidak Layak
2.48,6.85,5.15,84.0,39.4,Tidak Layak
2.5,6.85,5.19,84.1,39.4,Tidak Layak
2.5,6.83,5.13,84.2,39.4,Tidak Layak
2.78,6.85,5.04,84.2,39.4,Tidak Layak
2.47,6.88,5.15,84.3,39.4,Tidak Layak
2.48,6.77,5.13,84.0,39.4,Tidak Layak
2.5,6.88,5.13,84.1,39.4,Tidak Layak
2.5,6.88,5.13,84.2,39.5,Tidak Layak
2.5,6.83,5.13,84.3,39.5,Tidak Layak
2.48,6.85,5.17,84.4,39.5,Tidak Layak
2.48,6.8,5.15,84.4,39.4,Tidak Layak
2.48,6.8,5.19,84.4,39.4,Tidak Layak
2.5,6.83,5.13,84.4,39.4,Tidak Layak
2.48,6.83,5.15,84.5,39.4,Tidak Layak
2.5,6.83,5.17,84.5,39.6,Tidak Layak
2.5,6.8,5.15,84.5,39.4,Tidak Layak
2.5,6.88,5.13,84.5,39.4,Tidak Layak
2.5,6.88,5.17,84.6,39.4,Tidak Layak
2.48,6.83,5.17,84.5,39.4,Tidak Layak
2.48,6.83,5.15,84.5,39.4,Tidak Layak
2.51,6.85,5.13,84.5,39.5,Tidak Layak
2.5,6.88,5.19,84.5,39.4,Tidak Layak
2.48,6.85,5.17,84.5,39.4,Tidak Layak
2.5,6.88,5.17,84.6,39.5,Tidak Layak
2.48,6.85,5.17,84.5,39.4,Tidak Layak
2.48,6.85,5.15,84.6,39.4,Tidak Layak
2.5,6.8,5.15,84.6,39.4,Tidak Layak
2.5,6.83,5.13,84.6,39.4,Tidak Layak
2.48,6.77,5.13,84.6,39.5,Tidak Layak
2.48,6.83,5.15,84.6,39.4,Tidak Layak
2.48,6.77,5.13,84.5,39.5,Tidak Layak
2.48,6.83,5.15,84.5,39.4,Tidak Layak
2.47,6.74,5.1,84.5,39.4,Tidak Layak
2.5,6.77,5.1,84.4,39.4,Tidak Layak
2.42,6.72,4.99,84.5,39.4,Tidak Layak
2.42,6.72,5.04,84.5,39.4,Tidak Layak
2.45,6.72,5.04,84.5,39.4,Tidak Layak
2.44,6.72,5.02,84.4,39.4,Tidak Layak
2.48,6.83,5.15,84.4,39.4,Tidak Layak
2.5,6.8,5.15,84.4,39.4,Tidak Layak
2.48,6.83,5.15,84.5,39.4,Tidak Layak
2.47,6.8,5.13,84.5,39.4,Tidak Layak
2.5,6.8,5.15,84.5,39.4,Tidak Layak
2.47,6.83,5.15,84.5,39.4,Tidak Layak
2.48,6.83,5.19,84.5,39.4,Tidak Layak
2.5,6.83,5.15,84.6,39.4,Tidak Layak
2.48,6.8,5.15,84.5,39.3,Tidak Layak
2.48,6.85,5.15,84.6,39.4,Tidak Layak
2.48,6.8,5.1,84.6,39.4,Tidak Layak
2.45,6.8,5.1,84.5,39.4,Tidak Layak
2.48,6.8,5.1,84.5,39.4,Tidak Layak
2.5,6.8,5.13,84.5,39.5,Tidak Layak
2.5,6.8,5.15,84.5,39.5,Tidak Layak
2.48,6.77,5.15,84.5,39.5,Tidak Layak
2.48,6.77,5.13,84.5,39.5,Tidak Layak
2.48,6.74,5.06,84.4,39.5,Tidak Layak
2.5,6.77,5.1,84.4,39.5,Tidak Layak
2.5,6.83,5.13,84.4,39.5,Tidak Layak
2.48,6.8,5.13,84.5,39.5,Tidak Layak
2.5,6.83,5.17,84.4,39.5,Tidak Layak
2.51,6.83,5.33,84.2,39.5,Tidak Layak
2.51,6.83,5.15,84.1,39.5,Tidak Layak
2.48,6.83,5.15,84.3,39.5,Tidak Layak
2.51,6.85,5.15,84.6,39.4,Tidak Layak
2.48,6.85,5.15,84.5,39.4,Tidak Layak
2.5,6.83,5.17,84.5,39.4,Tidak Layak
2.48,6.85,5.17,84.6,39.5,Tidak Layak
2.5,6.85,5.17,84.7,39.4,Tidak Layak
2.5,6.88,5.19,84.9,39.4,Tidak Layak
2.5,6.83,5.17,84.0,39.4,Tidak Layak
2.48,6.91,5.1,84.2,39.4,Tidak Layak
2.5,6.85,5.22,84.5,39.3,Tidak Layak
2.5,6.88,5.28,84.5,39.3,Tidak Layak
2.48,6.88,5.19,84.8,39.4,Tidak Layak
2.48,6.85,5.17,85.0,39.3,Tidak Layak
2.48,6.91,5.15,85.1,39.3,Tidak Layak
2.48,6.88,5.19,84.9,39.3,Tidak Layak
2.44,6.88,5.19,84.3,39.3,Tidak Layak
2.51,6.88,5.26,84.2,39.4,Tidak Layak
2.51,6.91,5.24,84.5,39.4,Tidak Layak
2.51,6.91,5.22,84.6,39.3,Tidak Layak
2.54,6.88,5.24,84.5,39.3,Tidak Layak
2.51,6.94,5.26,83.8,39.3,Tidak Layak
2.53,6.94,5.33,83.7,39.3,Tidak Layak
2.56,6.96,5.33,83.7,39.2,Tidak Layak
2.54,6.96,5.35,83.9,39.2,Tidak Layak
2.54,6.99,5.38,84.0,39.2,Tidak Layak
2.56,6.96,5.33,84.3,39.2,Tidak Layak
2.56,6.94,5.4,83.3,39.2,Tidak Layak
2.56,6.96,5.35,83.7,39.3,Tidak Layak
2.58,7.02,5.35,84.1,39.3,Tidak Layak
2.58,6.99,5.38,84.1,39.3,Tidak Layak
2.58,6.96,5.42,83.9,39.2,Tidak Layak
2.54,6.99,5.4,83.9,39.2,Tidak Layak
2.51,6.91,5.35,84.4,39.2,Tidak Layak
2.56,6.99,5.35,84.5,39.2,Tidak Layak
2.56,6.96,5.38,84.5,39.2,Tidak Layak
2.53,6.91,5.35,84.5,39.2,Tidak Layak
2.53,6.91,5.35,84.3,39.2,Tidak Layak
2.53,6.91,5.45,84.5,39.2,Tidak Layak
2.53,6.96,5.35,84.4,39.2,Tidak Layak
2.56,7.05,5.38,84.6,39.2,Tidak Layak
2.54,6.96,5.38,84.9,39.2,Tidak Layak
2.56,6.99,5.35,85.1,39.2,Tidak Layak
2.54,6.99,5.38,85.3,39.2,Tidak Layak
2.56,7.02,5.33,85.4,39.2,Tidak Layak
2.56,7.05,5.31,85.5,39.2,Tidak Layak
2.56,6.99,5.31,85.5,39.2,Tidak Layak
2.54,7.05,5.31,85.5,39.2,Tidak Layak
2.51,6.94,5.28,85.5,39.2,Tidak Layak
2.54,7.02,5.28,85.4,39.2,Tidak Layak
2.53,6.96,5.28,85.4,39.2,Tidak Layak
2.53,6.99,5.28,85.6,39.3,Tidak Layak
2.53,6.99,5.24,85.6,39.3,Tidak Layak
2.5,6.94,5.26,85.6,39.3,Tidak Layak
2.51,6.99,5.22,85.5,39.3,Tidak Layak
2.51,6.96,5.26,85.6,39.2,Tidak Layak
2.5,6.94,5.24,85.5,39.3,Tidak Layak
2.47,6.91,5.22,85.6,39.2,Tidak Layak
2.48,6.85,5.19,85.5,39.3,Tidak Layak
2.51,6.91,5.26,85.5,39.3,Tidak Layak
2.5,6.91,5.26,85.5,39.3,Tidak Layak
2.62,7.16,5.4,85.5,39.3,Tidak Layak
2.61,7.13,5.35,85.8,39.2,Tidak Layak
2.58,7.02,5.31,86.0,39.2,Tidak Layak
2.61,7.13,5.33,86.0,39.2,Tidak Layak
2.59,7.05,5.35,86.0,39.2,Tidak Layak
2.58,7.11,5.33,86.0,39.2,Tidak Layak
2.58,6.88,5.33,86.0,39.2,Tidak Layak
2.58,7.08,5.31,86.0,39.2,Tidak Layak
2.54,7.02,5.33,86.0,39.2,Tidak Layak
2.56,7.05,5.33,85.9,39.2,Tidak Layak
2.56,7.02,5.33,85.8,39.3,Tidak Layak
2.56,7.02,5.28,85.7,39.2,Tidak Layak
2.53,6.99,5.54,85.7,39.3,Tidak Layak
2.56,6.96,5.26,85.6,39.3,Tidak Layak
2.56,7.05,5.31,85.6,39.3,Tidak Layak
2.54,6.99,5.31,85.5,39.3,Tidak Layak
2.54,6.96,5.31,85.5,39.2,Tidak Layak
2.54,7.05,5.24,85.5,39.3,Tidak Layak
2.56,7.05,5.26,85.5,39.3,Tidak Layak
2.53,6.96,5.31,85.4,39.2,Tidak Layak
2.54,6.96,5.26,85.4,39.3,Tidak Layak
2.53,6.96,5.33,85.3,39.3,Tidak Layak
2.53,6.96,5.38,85.4,39.3,Tidak Layak
2.53,6.96,5.31,85.3,39.3,Tidak Layak
2.54,6.99,5.24,85.3,39.3,Tidak Layak
2.54,6.99,5.24,85.3,39.3,Tidak Layak
2.51,6.91,5.26,85.2,39.3,Tidak Layak
2.54,6.99,5.24,85.1,39.4,Tidak Layak
2.54,6.99,5.22,85.1,39.3,Tidak Layak
2.53,6.96,5.22,85.1,39.3,Tidak Layak
2.51,6.91,5.26,85.1,39.3,Tidak Layak
2.54,6.99,5.26,85.1,39.4,Tidak Layak
2.53,6.91,5.26,85.1,39.4,Tidak Layak
2.51,6.91,5.52,85.0,39.4,Tidak Layak
2.54,6.94,5.22,85.0,39.3,Tidak Layak
2.51,6.91,5.26,85.0,39.7,Tidak Layak
2.53,6.91,5.22,85.1,39.4,Tidak Layak
2.51,6.88,5.24,85.1,39.3,Tidak Layak
2.54,6.96,5.22,85.1,39.4,Tidak Layak
